step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
952,788368,1904,0.03003475018405187,0.0,0.9864864864864865
953,789154,1906,0.03350104347654,0.0,0.9876373626373627
954,789988,1908,0.015046347141043297,0.0,0.9973368841544608
955,790790,1910,0.023519119895373235,0.0,0.9891745602165088
956,791608,1912,0.00901084485588908,0.0,0.9946308724832215
957,792442,1914,0.047126414617539816,0.0,0.9880952380952381
958,793292,1916,0.03915705215411108,0.0,0.9868247694334651
959,794126,1918,0.04160467759493357,0.0,0.9830287206266318
960,794976,1920,0.05314111663996582,0.0,0.9793548387096774
961,795794,1922,0.04245554472107432,0.0,0.9852744310575636
962,796628,1924,0.03296703569015474,0.0,0.9883570504527813
963,797446,1926,0.073866175243171,0.0,0.9789473684210527
964,798264,1928,0.07333743503413676,0.0,0.9799465240641712
965,799082,1930,0.03147299041133964,0.0,0.9880478087649402
966,799932,1932,0.020198226735049934,0.0,0.9908972691807543
967,800766,1934,0.031661477405850465,0.0,0.9896907216494846
968,801616,1936,0.05498031927653589,0.0,0.9817470664928292
969,802466,1938,0.030768127365529276,0.0,0.9844961240310077
970,803284,1940,0.045185350018394105,0.0,0.9853137516688919
971,804070,1942,0.006400647712413328,0.0,0.997275204359673
972,804856,1944,0.014261683020399886,0.0,0.9945578231292517
973,805690,1946,0.023333053537269607,0.0,0.9868421052631579
974,806508,1948,0.027500399072952392,0.0,0.9906166219839142
975,807310,1950,0.013090288527837496,0.0,0.9959183673469387
976,808160,1952,0.04115656330905457,0.0,0.9847133757961783
977,808994,1954,0.02350939556584528,0.0,0.9920212765957447
978,809812,1956,0.01942767028160755,0.5,0.9933244325767691
979,810630,1958,0.0450588140276572,0.0,0.9827586206896551
980,811464,1960,0.022059408541686715,0.0,0.9960212201591512
981,812298,1962,0.06746720111944453,0.0,0.9829619921363041
982,813148,1964,0.05151076105325072,0.0,0.9805950840879689
983,814014,1966,0.07050176607596255,0.0,0.9832474226804123
984,814816,1968,0.05628966603618326,0.0,0.9851150202976996
985,815650,1970,0.009354273896093666,0.0,0.996042216358839
986,816452,1972,0.027361344969533987,0.0,0.986449864498645
987,817254,1974,0.032645331843718206,0.0,0.9931972789115646
988,818088,1976,0.02298087529809058,0.0,0.9907407407407407
989,818906,1978,0.08728987865958525,0.0,0.9784366576819407
990,819740,1980,0.05225682142240218,0.0,0.9843342036553525
991,820590,1982,0.07260866813024498,0.0,0.9776609724047306
992,821424,1984,0.03461874645883346,0.0,0.9856957087126138
993,822226,1986,0.03993417986031953,0.0,0.9853137516688919
994,823076,1988,0.04917732718704792,0.0,0.9841897233201581
995,823878,1990,0.04216292184090893,0.0,0.9852348993288591
996,824728,1992,0.03499655498583717,0.0,0.9883870967741936
997,825530,1994,0.04798708656630961,0.0,0.9838709677419355
998,826364,1996,0.02652905700607789,0.0,0.9895424836601308
999,827198,1998,0.02287751734395683,0.0,0.9906914893617021
1000,828048,2000,0.036731859760642804,0.0,0.9854689564068693
1001,828882,2002,0.0420431742560332,0.0,0.9882659713168188
1002,829748,2004,0.0413578636320432,0.0,0.9887359198998749
1003,830598,2006,0.018039349533328315,0.0,0.9934980494148244
1004,831400,2008,0.014214901155579376,0.0,0.9905149051490515
1005,832234,2010,0.02396828517274121,0.0,0.9907407407407407
1006,833036,2012,0.024413201640042032,0.0,0.9918367346938776
1007,833870,2014,0.013149285426733067,0.0,0.9961139896373057
1008,834704,2016,0.09760252344742447,0.0,0.981651376146789
1009,835522,2018,0.052947831702311675,0.0,0.9853333333333333
1010,836356,2020,0.034628502889572386,0.0,0.988173455978975
1011,837206,2022,0.03881436115061024,0.0,0.9846547314578005
1012,838024,2024,0.03299196495113451,0.0,0.9906291834002677
1013,838842,2026,0.03924323201009385,0.0,0.9879839786381842
1014,839628,2028,0.02359804401210042,0.0,0.989100817438692
1015,840478,2030,0.037794840816470165,0.0,0.9860228716645489
1016,841280,2032,0.019431209048772952,0.0,0.9919354838709677
1017,842082,2034,0.026566142216863934,0.0,0.989159891598916
1018,842900,2036,0.02192140852770608,0.0,0.9905660377358491
1019,843718,2038,0.034441899581863125,0.0,0.9880794701986755
1020,844552,2040,0.04287527148170448,0.0,0.9907529722589168
1021,845402,2042,0.028435538418222876,0.0,0.9921875
1022,846236,2044,0.054072458944711355,0.0,0.9789750328515112
1023,847086,2046,0.04554092550030232,0.0,0.9908616187989556
1024,847920,2048,0.041427138115195244,0.0,0.9894736842105263
1025,848754,2050,0.03864031187438306,0.0,0.985545335085414
1026,849572,2052,0.03651221659730572,0.0,0.9854497354497355
1027,850390,2054,0.046804368866314436,0.0,0.9851951547779273
1028,851240,2056,0.04639954885660672,0.0,0.9804432855280313
1029,852090,2058,0.038855415441369084,0.0,0.9857328145265889
1030,852940,2060,0.023000674993354054,0.5,0.9921465968586387
1031,853774,2062,0.05576891994741898,0.0,0.9827586206896551
1032,854560,2064,0.01852028102468545,0.0,0.9959016393442623
1033,855378,2066,0.035227989586977045,0.0,0.9854111405835544
1034,856228,2068,0.03370573820746198,0.0,0.9894736842105263
1035,857062,2070,0.015363201055672614,0.0,0.9934980494148244
1036,857880,2072,0.04455197270806687,0.0,0.9893617021276596
1037,858778,2074,0.03171316924589165,0.0,0.9874213836477987
1038,859660,2076,0.04648191209261919,0.0,0.9850187265917603
1039,860478,2078,0.025051388821467124,0.0,0.9934383202099738
1040,861328,2080,0.06623762859151892,0.0,0.9792477302204928
1041,862178,2082,0.07662171870085482,0.0,0.97911227154047
1042,863028,2084,0.02591912079409102,0.0,0.991128010139417
1043,863878,2086,0.04005240349904549,0.0,0.9895150720838795
1044,864696,2088,0.027866233608214202,0.0,0.9905913978494624
1045,865562,2090,0.013528455815237464,0.0,0.9961038961038962
1046,866364,2092,0.03916723504016187,0.0,0.9865771812080537
1047,867182,2094,0.028632364386777746,0.0,0.9919354838709677
1048,868016,2096,0.07414982330610018,0.0,0.976158940397351
1049,868866,2098,0.016008500728429544,0.0,0.9921875
1050,869716,2100,0.09655018472114887,0.0,0.9725490196078431
1051,870550,2102,0.036106206851736086,0.0,0.9842312746386334
1052,871368,2104,0.021454478685221847,0.0,0.9906790945406125
1053,872170,2106,0.053388013634619806,0.0,0.9811066126855601
1054,873004,2108,0.025306717865918617,0.0,0.9921052631578947
1055,873854,2110,0.038056014461408355,0.0,0.984251968503937
1056,874672,2112,0.01503009660387241,0.0,0.9933510638297872
1057,875506,2114,0.029089421132706794,0.0,0.9908015768725361
1058,876340,2116,0.018461349045290846,0.0,0.9948586118251928
1059,877174,2118,0.050395094275645175,0.0,0.9869109947643979
1060,878008,2120,0.07115220253216777,0.0,0.9804177545691906
1061,878842,2122,0.02547466946154395,0.0,0.9946666666666667
1062,879644,2124,0.02230850526436234,0.0,0.9918809201623816
1063,880462,2126,0.03576357374532209,0.0,0.9892617449664429
1064,881264,2128,0.027372868975153678,0.0,0.9891745602165088
1065,882114,2130,0.04365166762711369,0.0,0.9834183673469388
1066,882932,2132,0.04950407446041568,0.0,0.9839786381842457
1067,883766,2134,0.021784153044070595,0.0,0.9920634920634921
1068,884568,2136,0.04420107325546397,0.0,0.9825033647375505
1069,885354,2138,0.025704183820764177,0.0,0.9875862068965517
1070,886156,2140,0.01835605366406342,0.0,0.989159891598916
1071,886990,2142,0.014839950389215964,0.0,0.996042216358839
1072,887824,2144,0.06532180610134446,0.0,0.9768637532133676
1073,888658,2146,0.028874814488561364,0.0,0.9934383202099738
1074,889492,2148,0.011492122536755396,0.5,0.9973614775725593
1075,890310,2150,0.03793601931662122,0.0,0.9855072463768116
1076,891128,2152,0.08358431967682298,0.0,0.9799196787148594
1077,891946,2154,0.0296168383237866,0.0,0.9880159786950732
1078,892780,2156,0.037413201152901136,0.0,0.9894598155467721
1079,893598,2158,0.03835037134356909,0.0,0.9893617021276596
1080,894400,2160,0.03227872993805734,0.0,0.9905149051490515
1081,895234,2162,0.08816841577663886,0.0,0.9759036144578314
1082,896020,2164,0.07317826083536319,0.0,0.9780521262002744
1083,896838,2166,0.01613274124630417,0.0,0.9919893190921228
1084,897672,2168,0.02919011501520571,0.0,0.9907161803713528
1085,898506,2170,0.03244097930764603,0.0,0.9855832241153342
1086,899308,2172,0.030929352031974614,0.0,0.989159891598916
1087,900142,2174,0.04168349361350244,0.0,0.9855263157894737
1088,900960,2176,0.05460178367854067,0.0,0.9813829787234043
1089,901778,2178,0.019083907760543785,0.0,0.9907161803713528
1090,902612,2180,0.06957516027673084,0.0,0.9749009247027741
1091,903414,2182,0.013233904102934626,0.0,0.9945872801082544
1092,904216,2184,0.014831636814439678,0.0,0.9932614555256065
1093,905066,2186,0.042410558867489706,0.0,0.9855832241153342
1094,905900,2188,0.08013824107609056,0.0,0.9755469755469756
1095,906702,2190,0.04519360657677262,0.0,0.9837618403247632
1096,907536,2192,0.026674497912156703,0.0,0.9922077922077922
1097,908354,2194,0.04203189790502761,0.0,0.9879356568364611
1098,909172,2196,0.03894707573864283,0.0,0.9905020352781547
1099,909974,2198,0.03131816742728408,0.0,0.9838492597577388
1100,910808,2200,0.031439171080613795,0.0,0.9909326424870466
1101,911642,2202,0.06660997029394572,0.0,0.9789750328515112
1102,912444,2204,0.03602410369405331,0.0,0.9865229110512129
1103,913278,2206,0.06664213646511719,0.0,0.9804941482444733
1104,914128,2208,0.03927495199607829,0.0,0.9834183673469388
1105,914946,2210,0.021461286935372536,0.0,0.9892761394101877
1106,915796,2212,0.0487000640139682,0.0,0.9833971902937421
1107,916598,2214,0.021125722954580553,0.0,0.9919463087248322
1108,917400,2216,0.027342460662689153,0.0,0.9877717391304348
1109,918202,2218,0.019655013762232974,0.0,0.9932157394843962
1110,919004,2220,0.05851338032528464,0.0,0.9838492597577388
1111,919822,2222,0.012606840203904108,0.0,0.9919463087248322
1112,920624,2224,0.015446830602108998,0.0,0.9945652173913043
1113,921442,2226,0.02256259159988778,0.0,0.9933155080213903
1114,922228,2228,0.01653412455585874,0.0,0.9972714870395635
1115,923046,2230,0.0330396542224667,0.0,0.9841269841269841
1116,923944,2232,0.03408922927217111,0.0,0.9866017052375152
1117,924810,2234,0.018193740952475012,0.0,0.9935400516795866
1118,925628,2236,0.023362827352275187,0.5,0.9932795698924731
1119,926494,2238,0.035531055346851005,0.0,0.9835234474017744
1120,927312,2240,0.007700867528344621,0.5,0.9973154362416108
1121,928146,2242,0.11133345231940822,0.0,0.9698162729658792
1122,928980,2244,0.025981252345172644,0.0,0.9920424403183024
1123,929766,2246,0.003516638968416747,1.0,1.0
1124,930600,2248,0.00847877343717606,0.5,0.9960212201591512
1125,931466,2250,0.014023436418430206,0.0,0.9936948297604036
1126,932332,2252,0.033882166102869114,0.0,0.987012987012987
1127,933166,2254,0.05333750630119685,0.0,0.9804941482444733
1128,934016,2256,0.032250608456803234,0.0,0.9885350318471338
1129,934850,2258,0.023567662890867598,0.0,0.9920948616600791
1130,935700,2260,0.04895265436489407,0.0,0.9859872611464968
1131,936534,2262,0.029571330933295285,0.0,0.9882659713168188
1132,937368,2264,0.03251212199726279,0.5,0.9933244325767691
1133,938202,2266,0.021888737162352456,0.5,0.9883720930232558
1134,939036,2268,0.02564970706953746,0.0,0.9908616187989556
1135,939886,2270,0.025828215531797826,0.0,0.9907651715039578
1136,940720,2272,0.017801377440746266,0.0,0.9947643979057592
1137,941586,2274,0.03230208818988446,0.0,0.990990990990991
1138,942388,2276,0.026588579940254396,0.0,0.9906166219839142
1139,943190,2278,0.03633113468087442,0.0,0.989145183175034
1140,943992,2280,0.023854517411819213,0.0,0.9905149051490515
1141,944810,2282,0.018152605534583834,0.0,0.990578734858681
1142,945612,2284,0.010271971280593572,0.0,0.9959349593495935
1143,946414,2286,0.02905274857152505,0.0,0.9904371584699454
1144,947216,2288,0.022673714459993624,0.0,0.9906417112299465
1145,948082,2290,0.03493701456481045,0.0,0.9883419689119171
1146,948916,2292,0.05593381726241097,0.0,0.9856396866840731
1147,949750,2294,0.04159200899953984,0.0,0.9935064935064936
1148,950584,2296,0.03958273814725655,0.0,0.9880794701986755
1149,951386,2298,0.017934365184546806,0.0,0.9932432432432432
1150,952204,2300,0.0275572348403497,0.0,0.9879356568364611
1151,953022,2302,0.014396239517558546,0.0,0.9946164199192463
1152,953856,2304,0.02569467094158806,0.0,0.9880952380952381
1153,954690,2306,0.039018619723468755,0.0,0.9844961240310077
1154,955540,2308,0.04920868249176561,0.5,0.9816272965879265
1155,956358,2310,0.0229186594874598,0.0,0.9907038512616202
1156,957160,2312,0.05353960566639638,0.0,0.982573726541555
1157,957978,2314,0.02559339792933211,0.0,0.9866666666666667
1158,958796,2316,0.058840421739757745,0.0,0.9800266311584553
1159,959630,2318,0.03611291437691452,0.0,0.9908496732026144
1160,960432,2320,0.03885610978788209,0.0,0.9823369565217391
1161,961266,2322,0.025546244989497553,0.0,0.9882659713168188
1162,962084,2324,0.026763063814539807,0.0,0.9906666666666667
1163,962886,2326,0.016876440394015504,0.0,0.9972936400541272
1164,963736,2328,0.08290475067030748,0.0,0.954337899543379
1165,964538,2330,0.033846108513767376,0.0,0.9891156462585035
1166,965340,2332,0.023487999103472004,0.0,0.9905405405405405
1167,966190,2334,0.07701154694876682,0.0,0.9781209781209781
1168,967024,2336,0.10510012153553062,0.0,0.9710906701708278
1169,967858,2338,0.016924356008240524,0.0,0.9947089947089947
1170,968660,2340,0.02165473109580886,0.0,0.9932795698924731
1171,969462,2342,0.009039741995728351,0.0,0.9959349593495935
1172,970280,2344,0.0365252328517812,0.0,0.9852941176470589
1173,971114,2346,0.02886941113456078,0.0,0.9895287958115183
1174,971948,2348,0.01661074042886213,0.0,0.9946949602122016
1175,972798,2350,0.05243578894027892,0.0,0.9811083123425692
1176,973632,2352,0.03258446202663859,0.0,0.9880636604774535
1177,974450,2354,0.02610286529825563,0.0,0.9933862433862434
1178,975268,2356,0.03230591069994579,0.0,0.9855263157894737
1179,976086,2358,0.06427698300694257,0.0,0.9787798408488063
1180,976920,2360,0.012078142378843424,0.5,0.996078431372549
1181,977706,2362,0.02186017333487123,0.0,0.9904632152588556
1182,978540,2364,0.024727411725313914,0.0,0.9922480620155039
1183,979326,2366,0.030464153991168225,0.0,0.9877049180327869
1184,980144,2368,0.09511762267872717,0.0,0.9772117962466488
1185,980994,2370,0.03187551465415081,0.5,0.9910714285714286
1186,981812,2372,0.024653338510342168,0.0,0.9907161803713528
1187,982646,2374,0.029571440718826267,0.5,0.9920106524633822
1188,983496,2376,0.034056550648350004,0.0,0.9842931937172775
1189,984314,2378,0.020764858615723705,0.0,0.9946666666666667
1190,985148,2380,0.0475949087182534,0.0,0.988031914893617
1191,985982,2382,0.04639717591337481,0.0,0.9883116883116884
1192,986816,2384,0.020972778466163598,0.0,0.9947159841479525
1193,987650,2386,0.03574360847225142,0.0,0.9907651715039578
1194,988484,2388,0.02133666821934586,0.0,0.9934296977660972
1195,989334,2390,0.014095021345430133,0.0,0.9960988296488946
1196,990136,2392,0.028755991908582478,0.0,0.9905020352781547
1197,990922,2394,0.030941169626532487,0.0,0.989010989010989
1198,991740,2396,0.04816930719429106,0.0,0.9854497354497355
1199,992558,2398,0.02537264740036475,0.0,0.9920948616600791
1200,993360,2400,0.038295834155932976,0.0,0.9838926174496644
1201,994194,2402,0.026669413315488017,0.0,0.9908136482939632
1202,995060,2404,0.03913555340517911,0.0,0.988296488946684
1203,995894,2406,0.020377365055408256,0.0,0.9908735332464146
1204,996696,2408,0.036703516413869194,0.0,0.982573726541555
1205,997514,2410,0.043029295750542686,0.0,0.9851752021563343
1206,998348,2412,0.029771940130237658,0.0,0.9869281045751634
1207,999166,2414,0.0764581613356564,0.0,0.976063829787234
1208,999968,2416,0.04044342741435077,0.0,0.9840213049267643
1209,1000786,2418,0.01438731486911541,0.5,0.9973262032085561
1210,1001572,2420,0.054829778295406084,0.0,0.9849726775956285
1211,1002390,2422,0.014306231108781955,0.0,0.9946808510638298
1212,1003240,2424,0.01814072619253726,0.5,0.9947643979057592
1213,1004090,2426,0.03970161904945706,0.0,0.9870298313878081
1214,1004908,2428,0.025045746791478984,0.0,0.9892761394101877
1215,1005742,2430,0.028763891020768116,0.0,0.992
1216,1006592,2432,0.02374860619838474,0.0,0.9907894736842106
1217,1007394,2434,0.021552280841194826,0.0,0.9905020352781547
1218,1008228,2436,0.038263894068422115,0.0,0.9842931937172775
1219,1009078,2438,0.02947281793506058,0.0,0.9961439588688946
1220,1009928,2440,0.02981110546326239,0.0,0.9908376963350786
1221,1010746,2442,0.027755497306613898,0.0,0.9881422924901185
1222,1011580,2444,0.017339544814157663,0.0,0.9921976592977894
1223,1012414,2446,0.044434052147183226,0.0,0.987012987012987
1224,1013248,2448,0.01867935049232102,0.0,0.9907038512616202
1225,1014066,2450,0.032607073696847316,0.0,0.988
1226,1014852,2452,0.08114676988614399,0.5,0.9775086505190311
1227,1015686,2454,0.031398297319338415,0.0,0.9893333333333333
1228,1016536,2456,0.03736034093689791,0.0,0.9800531914893617
1229,1017402,2458,0.01944403525599156,0.0,0.9936788874841972
1230,1018220,2460,0.027212185792068688,0.0,0.9934036939313984
1231,1019054,2462,0.014355550701199316,0.0,0.9935649935649936
1232,1019872,2464,0.024040628128062704,0.0,0.9919571045576407
1233,1020690,2466,0.02623261874516805,0.0,0.9905913978494624
1234,1021524,2468,0.02260328452244105,0.0,0.9922077922077922
1235,1022342,2470,0.03423886295289715,0.0,0.986648865153538
1236,1023144,2472,0.011922447598195642,0.0,0.9959349593495935
1237,1023930,2474,0.01399627174812979,0.0,0.9931787175989086
1238,1024748,2476,0.0418379673696607,0.0,0.9878378378378379
1239,1025598,2478,0.062401405529695364,0.0,0.985897435897436
1240,1026432,2480,0.033658931561056385,0.0,0.9868073878627969
1241,1027234,2482,0.015792114149754476,0.0,0.9932065217391305
1242,1028036,2484,0.03256537176716589,0.0,0.9905913978494624
1243,1028838,2486,0.047532702666336066,0.0,0.9878706199460916
1244,1029688,2488,0.023001347026077118,0.0,0.9947575360419397
1245,1030538,2490,0.017007345760501263,0.0,0.993581514762516
1246,1031340,2492,0.01734586762939017,0.0,0.9931693989071039
1247,1032158,2494,0.019778272284654987,0.0,0.9934296977660972
1248,1033008,2496,0.03229073937567001,0.0,0.9886506935687264
1249,1033906,2498,0.03175073162721973,0.0,0.9926108374384236
1250,1034740,2500,0.026203216486745038,0.0,0.9869109947643979
1251,1035558,2502,0.029813533769536604,0.0,0.9881266490765171
1252,1036392,2504,0.02009622214512002,0.0,0.9946808510638298
1253,1037210,2506,0.02748008406042886,0.0,0.9920529801324504
1254,1038044,2508,0.04124789540214361,0.0,0.98828125
1255,1038910,2510,0.04290083709673447,0.0,0.9832689832689833
1256,1039760,2512,0.03378732138736827,0.0,0.988296488946684
1257,1040594,2514,0.03366503843922189,0.0,0.9920948616600791
1258,1041396,2516,0.03888680848704072,0.0,0.9864130434782609
1259,1042198,2518,0.018512212437737305,0.0,0.9917695473251029
1260,1043000,2520,0.033750099998670985,0.0,0.989145183175034
1261,1043834,2522,0.04516944601045285,0.0,0.9866844207723036
1262,1044668,2524,0.021439311993920653,0.0,0.9908496732026144
1263,1045486,2526,0.02960691896500107,0.0,0.9907038512616202
1264,1046336,2528,0.023943308791860053,0.0,0.9924050632911392
1265,1047138,2530,0.04377622817700468,0.0,0.9839142091152815
1266,1047972,2532,0.04617545915880567,0.0,0.983225806451613
1267,1048774,2534,0.033615195390490675,0.0,0.9877551020408163
1268,1049576,2536,0.04327867082070884,0.0,0.9657701711491442
1269,1050426,2538,0.028635331206060564,0.0,0.9922480620155039
1270,1051228,2540,0.019546530419849658,0.0,0.9918588873812755
1271,1052046,2542,0.037049642250892856,0.0,0.9866131191432396
1272,1052896,2544,0.04457103413579392,0.0,0.9870466321243523
1273,1053762,2546,0.027165498966041014,0.0,0.9899117276166457
1274,1054596,2548,0.1694708843250375,0.0,0.9407176287051482
1275,1055398,2550,0.02519460359115941,0.0,0.9919137466307277
1276,1056232,2552,0.020370283774810236,0.0,0.9947780678851175
1277,1057098,2554,0.03251273660068926,0.0,0.9910828025477707
1278,1057948,2556,0.040877652999940596,0.0,0.9859514687100894
1279,1058734,2558,0.016084778963532713,0.0,0.9918256130790191
1280,1059552,2560,0.017116168090389693,0.0,0.9946452476572959
1281,1060370,2562,0.026282028549985688,0.0,0.99055330634278
1282,1061172,2564,0.02849028533180773,0.0,0.990578734858681
1283,1062022,2566,0.016692126423362933,0.0,0.9923371647509579
1284,1062840,2568,0.011694469535552744,0.0,0.9959946595460614
1285,1063690,2570,0.03030403273558979,0.0,0.9895697522816167
1286,1064492,2572,0.025586239408633873,0.0,0.9879356568364611
1287,1065326,2574,0.028083657816815814,0.0,0.9907407407407407
1288,1066128,2576,0.011926727616989567,0.5,0.9972972972972973
1289,1066962,2578,0.013711042161175711,0.0,0.9947089947089947
1290,1067780,2580,0.01663290678330875,0.0,0.9947368421052631
1291,1068646,2582,0.030054592723661063,0.0,0.9870967741935484
1292,1069480,2584,0.03287799513578235,0.0,0.9907161803713528
1293,1070314,2586,0.019693687517811222,0.0,0.9881266490765171
1294,1071148,2588,0.02686477875470415,0.0,0.9897039897039897
1295,1071982,2590,0.06133515466155105,0.0,0.986737400530504
1296,1072784,2592,0.04620433472104919,0.0,0.9822888283378747
1297,1073634,2594,0.04640352983118037,0.0,0.98856416772554
1298,1074452,2596,0.04494918795490528,0.0,0.9814814814814815
1299,1075334,2598,0.03257726079860424,0.0,0.9896907216494846
1300,1076200,2600,0.04374115266527522,0.0,0.9833119383825417
1301,1077002,2602,0.008858695944764556,0.0,0.9946091644204852
1302,1077852,2604,0.03317469702800519,0.0,0.987146529562982
1303,1078654,2606,0.0076236808605693,0.0,0.9959349593495935
1304,1079456,2608,0.007145379700758221,0.0,0.9946091644204852
1305,1080274,2610,0.022367934250449365,0.0,0.9893899204244032
1306,1081108,2612,0.015744182941030804,0.0,0.9920739762219286
1307,1081958,2614,0.038968940237138816,0.0,0.9818417639429312
1308,1082792,2616,0.040098690456310176,0.0,0.9830287206266318
1309,1083642,2618,0.04763581753277413,0.0,0.9859872611464968
1310,1084508,2620,0.013892895127737219,0.0,0.9948453608247423
1311,1085326,2622,0.022169482293071124,0.0,0.9893617021276596
1312,1086160,2624,0.028036173128621243,0.0,0.9906914893617021
1313,1087010,2626,0.020448120559823642,0.0,0.9911392405063291
1314,1087860,2628,0.01522824511039846,0.0,0.9947643979057592
1315,1088678,2630,0.02039914794540508,0.5,0.9933155080213903
1316,1089480,2632,0.023181501355664703,0.0,0.9919246298788694
1317,1090266,2634,0.008449645451644549,0.0,0.9959128065395095
1318,1091100,2636,0.01241548373834215,0.0,0.996031746031746
1319,1091902,2638,0.013713483834700297,0.0,0.9932523616734144
1320,1092704,2640,0.005799529669800985,0.5,0.997289972899729
1321,1093554,2642,0.020652826541273234,0.0,0.9934469200524246
1322,1094356,2644,0.030064021382450755,0.0,0.9903713892709766
1323,1095158,2646,0.03128619714620418,0.0,0.9878706199460916
1324,1095976,2648,0.02119742574965551,0.0,0.9879032258064516
1325,1096794,2650,0.01205106669465814,0.5,0.9986648865153538
1326,1097660,2652,0.024094678683275854,0.0,0.9898605830164765
1327,1098446,2654,0.02448244721179133,0.0,0.9904240766073872
1328,1099264,2656,0.029717815349080624,0.0,0.9880794701986755
1329,1100098,2658,0.03655495607336528,0.0,0.9871134020618557
1330,1100948,2660,0.04742702102091382,0.0,0.9810366624525917
1331,1101782,2662,0.06526681114740197,0.0,0.9788359788359788
1332,1102600,2664,0.036932450728341525,0.0,0.9839142091152815
1333,1103450,2666,0.016675375303936344,0.0,0.9947712418300654
1334,1104284,2668,0.027581529300210236,0.0,0.9884467265725289
1335,1105118,2670,0.02437582873745212,0.0,0.9921976592977894
1336,1105920,2672,0.02804926471610798,0.0,0.9879194630872483
1337,1106754,2674,0.024168593428329038,0.0,0.9948717948717949
1338,1107588,2676,0.025449759244454397,0.0,0.9933862433862434
1339,1108454,2678,0.010406574561619086,0.0,0.9948051948051948
1340,1109272,2680,0.056552726923766596,0.0,0.9865410497981157
1341,1110122,2682,0.031046369464366126,0.0,0.9908376963350786
1342,1110924,2684,0.01620305632415139,0.0,0.9945945945945946
1343,1111742,2686,0.03978466131693762,0.0,0.9880952380952381
1344,1112544,2688,0.017751111429387,0.0,0.994579945799458
1345,1113362,2690,0.034257896211810517,0.0,0.989247311827957
1346,1114180,2692,0.027448214137240416,0.0,0.9946666666666667
1347,1114982,2694,0.020312770705576525,0.0,0.9931787175989086
1348,1115816,2696,0.03239060920482946,0.0,0.9921875
1349,1116634,2698,0.023429974433813634,0.0,0.9919678714859438
1350,1117468,2700,0.018369126176421093,0.0,0.9920424403183024
1351,1118318,2702,0.029079073605764564,0.0,0.9896507115135834
1352,1119152,2704,0.019433529686600337,0.0,0.9921052631578947
1353,1119954,2706,0.025224116381807583,0.0,0.990578734858681
1354,1120772,2708,0.025434182843723684,0.0,0.9933510638297872
1355,1121622,2710,0.023532044144674764,0.0,0.9924146649810367
1356,1122520,2712,0.020597197671109232,0.0,0.991389913899139
1357,1123322,2714,0.013953356813276651,0.0,0.9932705248990579
1358,1124156,2716,0.03940473110833205,0.0,0.9868593955321945
1359,1124974,2718,0.027129608943348715,0.0,0.989247311827957
1360,1125824,2720,0.0393210206539266,0.0,0.9881889763779528
1361,1126626,2722,0.014295861519174599,0.0,0.9932432432432432
1362,1127444,2724,0.027726117340250923,0.0,0.9906790945406125
1363,1128294,2726,0.03471860844985884,0.0,0.9831387808041504
1364,1129096,2728,0.04999567377978198,0.0,0.9822888283378747
1365,1129962,2730,0.04143113213773235,0.0,0.9847715736040609
1366,1130780,2732,0.014297747639813079,0.0,0.9946737683089214
1367,1131630,2734,0.03344245171571237,0.0,0.9871794871794872
1368,1132432,2736,0.07013357550713227,0.0,0.9850340136054422
1369,1133250,2738,0.02260309689184969,0.0,0.990578734858681
1370,1134100,2740,0.02564046169145523,0.0,0.9868938401048493
1371,1134950,2742,0.03407344000530446,0.0,0.987012987012987
1372,1135752,2744,0.032340489309764416,0.0,0.9879194630872483
1373,1136538,2746,0.00641775334438015,0.0,0.997275204359673
1374,1137420,2748,0.030769398399249148,0.0,0.9871630295250321
1375,1138254,2750,0.03266124889821349,0.0,0.9896774193548387
1376,1139088,2752,0.01457166016026263,0.0,0.9907894736842106
1377,1139938,2754,0.04361423721481283,0.0,0.9909208819714657
1378,1140788,2756,0.021161928251033975,0.0,0.9908735332464146
1379,1141590,2758,0.027695262671524504,0.0,0.9892904953145917
1380,1142424,2760,0.023075690437499928,0.5,0.9946949602122016
1381,1143290,2762,0.017153632892106092,0.0,0.9949238578680203
1382,1144140,2764,0.026612186834427693,0.0,0.9910141206675225
1383,1144974,2766,0.024545988737944783,0.0,0.9907529722589168
1384,1145824,2768,0.011552409286995533,0.0,0.9973821989528796
1385,1146658,2770,0.041630098128566176,0.0,0.987012987012987
1386,1147492,2772,0.032009143497695694,0.0,0.9907773386034255
1387,1148342,2774,0.020693419567393137,0.5,0.9947780678851175
1388,1149192,2776,0.027846684937386602,0.0,0.9859154929577465
1389,1150026,2778,0.011454315392070463,0.0,0.9961389961389961
1390,1150876,2780,0.021749374773170703,0.0,0.9909443725743855
1391,1151726,2782,0.027574129822628676,0.0,0.9910256410256411
1392,1152592,2784,0.019685740360991893,0.0,0.9909208819714657
1393,1153410,2786,0.02641174449695513,0.0,0.9959677419354839
1394,1154244,2788,0.0447798123311789,0.0,0.9868421052631579
1395,1155078,2790,0.014606678008431814,0.0,0.996078431372549
1396,1155944,2792,0.03231984592774019,0.0,0.9884910485933504
1397,1156762,2794,0.024840488439052576,0.0,0.9919463087248322
1398,1157580,2796,0.027934302640730366,0.0,0.9880636604774535
1399,1158430,2798,0.017310453361491555,0.0,0.9908496732026144
